latitude,longitude,area_in_meters,confidence,full_plus_code,zone_id
-33.41585842,-70.5505773,50.5533,0.7088,47RFHCMX+MQ3P,Z2
-33.41892114,-70.55171498,71.1149,0.828,47RFHCJX+C8M2,Z2
-33.40079223,-70.58949317,172.9176,0.816,47RFHCX6+M6J6,Z2
-33.39489344,-70.59218644,214.5724,0.8252,47RFJC45+24W6,Z2
-33.41325539,-70.59314048,524.3558,0.8327,47RFHCP4+MPXP,Z2
-33.39321994,-70.58247016,25.3973,0.7461,47RFJC49+P269,Z2
-33.40363644,-70.55197173,5.5517,0.7619,47RFHCWX+G6RH,Z2
-33.39270409,-70.5632381,84.5369,0.8122,47RFJC4P+WP6V,Z2
-33.39922392,-70.57561609,55.226,0.81,47RFJC2F+8Q63,Z2
-33.41191349,-70.57269223,47.9258,0.6781,47RFHCQG+6WMH,Z2
-33.40516051,-70.56016693,27.21,0.7656,47RFHCVQ+WWPG,Z2
-33.39780193,-70.56151785,28.3656,0.6687,47RFJC2Q+V9HV,Z2
-33.39939862,-70.55808684,142.8428,0.8776,47RFJC2R+6QV2,Z2
-33.41174307,-70.56247653,80.4843,0.8471,47RFHCQQ+8229,Z2
-33.39781393,-70.55852517,163.8225,0.7693,47RFJC2R+VHHC,Z2
-33.40410964,-70.57080795,42.8344,0.798,47RFHCWH+9M4J,Z2
-33.41238406,-70.56079621,12.1847,0.7094,47RFHCQQ+2MWP,Z2
-33.40627269,-70.57890147,48.1635,0.7643,47RFHCVC+FCX2,Z2
-33.39385209,-70.56519693,71.1595,0.863,47RFJC4M+FW3W,Z2
-33.40309076,-70.55266741,88.284,0.8157,47RFHCWW+QW88,Z2
-33.4024807,-70.5839888,149.982,0.7581,47RFHCX8+2C2M,Z2
-33.41414191,-70.56446858,53.2495,0.6743,47RFHCPP+86V6,Z2
-33.39522413,-70.59771175,128.96,0.8848,47RFJC32+WW72,Z2
-33.39022602,-70.56613294,100.6153,0.89,47RFJC5M+WG5W,Z2
-33.39783919,-70.56282738,31.6972,0.7172,47RFJC2P+VV7G,Z2
-33.39031752,-70.59251918,69.7034,0.7876,47RFJC54+VXH7,Z2
-33.39658883,-70.57415321,22.1226,0.7105,47RFJC3G+989C,Z2
-33.39096823,-70.57070886,98.1244,0.902,47RFJC5H+JP77,Z2
-33.40016567,-70.57415995,755.9967,0.7959,47RFHCXG+W8P9,Z2
-33.39040102,-70.56026089,34.8238,0.7296,47RFJC5Q+RVQW,Z2
-33.40709874,-70.55570339,11.4787,0.7247,47RFHCVV+5P73,Z2
-33.40222396,-70.56338098,96.4913,0.8599,47RFHCXP+4J95,Z2
-33.39729656,-70.59630652,386.0374,0.758,47RFJC33+3FP2,Z2
-33.40158698,-70.56242518,23.7329,0.7567,47RFHCXQ+928F,Z2
-33.40227922,-70.55073582,149.8993,0.8371,47RFHCXX+3PJV,Z2
-33.41194964,-70.57016352,139.3491,0.8684,47RFHCQH+6WG5,Z2
-33.39390247,-70.56411321,96.2484,0.7669,47RFJC4P+C9JV,Z2
-33.41531516,-70.56284188,33.7976,0.7542,47RFHCMP+VVF6,Z2
-33.39840972,-70.56318034,16.4523,0.7266,47RFJC2P+JPPJ,Z2
-33.39239717,-70.56640203,100.4784,0.8382,47RFJC5M+2CX2,Z2
-33.41271792,-70.59237262,1096.7748,0.8363,47RFHCP5+W366,Z2
-33.4198638,-70.57914267,16.1609,0.6858,47RFHCJC+385F,Z2
-33.39320805,-70.57168672,12.0083,0.7274,47RFJC4H+P88J,Z2
-33.39055371,-70.58838978,50.1199,0.7044,47RFJC56+QJHW,Z2
-33.41820473,-70.58947096,69.0962,0.6812,47RFHCJ6+P66X,Z2
-33.40578427,-70.58066743,60.6471,0.7021,47RFHCV9+MPPP,Z2
-33.39499642,-70.57897212,97.6593,0.6821,47RFJC4C+2C25,Z2
-33.40994669,-70.55605259,28.2802,0.7391,47RFHCRV+2HG3,Z2
-33.40281333,-70.56077024,124.7282,0.8898,47RFHCWQ+VMHF,Z2
-33.41872236,-70.58007925,103.0224,0.8031,47RFHCJ9+GX73,Z2
-33.41484844,-70.59874054,43.9889,0.6872,47RFHCP2+3G63,Z2
-33.39632967,-70.57207663,12.9672,0.6531,47RFJC3H+F57W,Z2
-33.40446009,-70.56604539,43.9995,0.8463,47RFHCWM+6H8G,Z2
-33.39744209,-70.58667354,109.8122,0.7079,47RFJC37+28G7,Z2
-33.41085795,-70.55936811,26.5796,0.7398,47RFHCQR+M72J,Z2
-33.39507851,-70.57161938,185.8482,0.9219,47RFJC3H+X96R,Z2
-33.40466774,-70.59600153,73.1439,0.7816,47RFHCW3+4HQ9,Z2
-33.39511442,-70.55006509,12.701,0.7337,47RFJC3X+XX3H,Z2
-33.40850872,-70.56852192,40.931,0.7535,47RFHCRJ+HHXM,Z2
-33.39296003,-70.56594155,7.0554,0.6565,47RFJC4M+RJ7H,Z2
-33.41278878,-70.55118753,60.4902,0.6912,47RFHCPX+VGMH,Z2
-33.39377735,-70.56163787,38.1604,0.6952,47RFJC4Q+F8QW,Z2
-33.39237707,-70.58765913,329.6541,0.8943,47RFJC56+2WWX,Z2
-33.39869899,-70.56340748,204.3378,0.8835,47RFJC2P+GJG5,Z2
-33.39284443,-70.5666268,145.4262,0.8919,47RFJC4M+V899,Z2
-33.41002145,-70.56415636,242.275,0.8244,47RFHCQP+X8W5,Z2
-33.41579711,-70.56549741,133.8082,0.8281,47RFHCMM+MRJ2,Z2
-33.39934724,-70.55813829,15.0207,0.695,47RFJC2R+7P94,Z2
-33.41304879,-70.55878371,259.6604,0.8455,47RFHCPR+QFP5,Z2
-33.41812336,-70.59655005,27.6969,0.7741,47RFHCJ3+Q943,Z2
-33.41883942,-70.55519699,175.2571,0.8749,47RFHCJV+FW7G,Z2
-33.39304965,-70.57037813,12.5395,0.6938,47RFJC4H+QRQ5,Z2
-33.39153318,-70.56038625,20.1403,0.767,47RFJC5Q+9RQP,Z2
-33.41342998,-70.56079432,48.6814,0.8161,47RFHCPQ+JMGW,Z2
-33.39779376,-70.5629404,42.0668,0.6757,47RFJC2P+VRM9,Z2
-33.3990223,-70.55739824,133.4816,0.8452,47RFJC2V+92X3,Z2
-33.40306944,-70.55975295,183.8787,0.8286,47RFHCWR+Q3H9,Z2
-33.39300041,-70.5620772,192.0222,0.8599,47RFJC4Q+Q5VW,Z2
-33.41511414,-70.56931197,12.7867,0.6721,47RFHCMJ+X74C,Z2
-33.40859601,-70.55952956,454.1967,0.6731,47RFHCRR+H592,Z2
-33.41933692,-70.59011313,50.4418,0.734,47RFHCJ5+7X6F,Z2
-33.39386661,-70.56573121,39.5958,0.7308,47RFJC4M+FP28,Z2
-33.39065996,-70.58867938,32.367,0.7878,47RFJC56+PGPM,Z2
-33.41047348,-70.55765794,330.7686,0.8482,47RFHCQR+RW85,Z2
-33.39020466,-70.58095602,18.7729,0.6794,47RFJC59+WJ7V,Z2
-33.41030903,-70.55601099,200.6611,0.8362,47RFHCQV+VHHP,Z2
-33.39729562,-70.55866524,73.2014,0.8126,47RFJC3R+3GP4,Z2
-33.39672989,-70.55142146,130.4721,0.9018,47RFJC3X+8C4W,Z2
-33.40914663,-70.56229809,1428.6802,0.7856,47RFHCRQ+83W3,Z2
-33.39237136,-70.55714052,11.0006,0.6693,47RFJC5V+3454,Z2
-33.41778715,-70.58571278,65.7584,0.6803,47RFHCJ7+VPMC,Z2
-33.39693902,-70.58645391,888.0294,0.8556,47RFJC37+6CFF,Z2
-33.4133726,-70.56868335,7.1545,0.6568,47RFHCPJ+MG42,Z2
-33.41934332,-70.5630884,431.0101,0.8523,47RFHCJP+7Q76,Z2
-33.40781151,-70.58406604,93.8344,0.8725,47RFHCR8+V9FH,Z2
-33.41287267,-70.55897602,52.5903,0.7236,47RFHCPR+VC25,Z2
-33.41885477,-70.57588204,1620.9452,0.9562,47RFHCJF+FJ5X,Z2
-33.4087759,-70.55155281,180.3432,0.869,47RFHCRX+F9PV,Z2
-33.39517877,-70.55847359,876.3002,0.8835,47RFJC3R+WJCX,Z2
-33.39428992,-70.58221264,68.9766,0.7523,47RFJC49+74MC,Z2
-33.39942906,-70.55860772,255.2684,0.885,47RFJC2R+6HCW,Z2
-33.39409371,-70.59367881,203.1806,0.8437,47RFJC44+9G87,Z2
-33.40437526,-70.55943787,161.4013,0.7972,47RFHCWR+66VX,Z2
-33.39193004,-70.57749944,87.3766,0.8134,47RFJC5F+62CJ,Z2
-33.39892607,-70.5537125,9.4971,0.6655,47RFJC2W+CGFR,Z2
-33.39340981,-70.55344892,27.6866,0.7691,47RFJC4W+JJMP,Z2
-33.39553944,-70.58771891,115.316,0.7277,47RFJC36+QWJH,Z2
-33.39424008,-70.58684788,32.4235,0.7607,47RFJC47+8729,Z2
-33.40364294,-70.55188268,101.964,0.8687,47RFHCWX+G6X9,Z2
-33.41801394,-70.57888342,177.3889,0.857,47RFHCJC+QCXG,Z2
-33.39179148,-70.58602972,194.5389,0.9245,47RFJC57+7HQ6,Z2
-33.40764457,-70.57486748,447.3854,0.8427,47RFHCRG+W3R6,Z2
-33.40086701,-70.58993403,94.1309,0.8661,47RFHCX6+M246,Z2
-33.39517495,-70.58346861,20.1825,0.6748,47RFJC38+WJM2,Z2
-33.39888956,-70.56127482,232.0127,0.8712,47RFJC2Q+CFXC,Z2
-33.40572096,-70.5818421,6.5573,0.6567,47RFHCV9+P772,Z2
-33.39059266,-70.57013845,32.1452,0.755,47RFJC5H+QW98,Z2
-33.40775039,-70.5597858,949.9517,0.8751,47RFHCRR+V3WX,Z2
-33.41019186,-70.56989488,294.6968,0.9138,47RFHCQJ+W2H7,Z2
-33.39889558,-70.56349573,184.1979,0.8959,47RFJC2P+CJR2,Z2
-33.39633755,-70.5792745,218.9929,0.8246,47RFJC3C+F79C,Z2
-33.39747277,-70.55706323,27.7398,0.7957,47RFJC3V+2575,Z2
-33.4128645,-70.55524873,10.5476,0.6711,47RFHCPV+VW2C,Z2
-33.39077349,-70.56420818,898.7233,0.9426,47RFJC5P+M8V3,Z2
-33.39682205,-70.55406066,235.7328,0.8673,47RFJC3W+79G2,Z2
-33.40233047,-70.55876312,152.4799,0.8538,47RFHCXR+3F9P,Z2
-33.40782435,-70.58047215,140.6157,0.7444,47RFHCR9+VRC5,Z2
-33.39076372,-70.55670353,81.5559,0.8617,47RFJC5V+M8VF,Z2
-33.41847529,-70.55687588,40.8887,0.6727,47RFHCJV+J65X,Z2
-33.40423722,-70.59716526,72.3299,0.7478,47RFHCW3+844G,Z2
-33.39049575,-70.57349484,21.028,0.6827,47RFJC5G+RJ22,Z2
-33.41537821,-70.57031694,17.3477,0.7647,47RFHCMH+RVVX,Z2
-33.40063186,-70.55634816,72.7408,0.8558,47RFHCXV+PFRQ,Z2
-33.41667005,-70.57058004,78.5903,0.8605,47RFHCMH+8QM3,Z2
-33.40301239,-70.58885911,181.7458,0.7786,47RFHCW6+QFRG,Z2
-33.41259454,-70.5562592,13.9561,0.6991,47RFHCPV+XF98,Z2
-33.39368235,-70.57098828,80.8312,0.7967,47RFJC4H+GJCM,Z2
-33.41523994,-70.57489849,67.8619,0.7615,47RFHCMG+W25C,Z2
-33.41213607,-70.5553507,247.4118,0.8247,47RFHCQV+4VRH,Z2
-33.41623997,-70.58481236,65.3641,0.7747,47RFHCM8+G34C,Z2
-33.41678691,-70.56432226,33.5696,0.7088,47RFHCMP+77MG,Z2
-33.4114048,-70.56273693,192.1575,0.8393,47RFHCQP+CWJV,Z2
-33.41568724,-70.57485903,37.8516,0.6981,47RFHCMG+P3CG,Z2
-33.40044024,-70.59515717,60.6304,0.685,47RFHCX3+RWG9,Z2
-33.39605985,-70.57355766,8.1602,0.6934,47RFJC3G+HHGJ,Z2
-33.39788734,-70.56081226,236.7624,0.8455,47RFJC2Q+RMWC,Z2
-33.39857732,-70.58116552,31.4732,0.7467,47RFJC29+HG8W,Z2
-33.40888621,-70.56398545,41.8972,0.7402,47RFHCRP+CCRF,Z2
-33.39029333,-70.56177156,82.9868,0.7232,47RFJC5Q+V7Q7,Z2
-33.40853799,-70.56763121,185.5348,0.9189,47RFHCRJ+HWQH,Z2
-33.40232344,-70.56416344,16.6925,0.7799,47RFHCXP+38G5,Z2
-33.41407648,-70.57172468,21.1169,0.7323,47RFHCPH+986X,Z2
-33.40262284,-70.55056153,133.4602,0.8809,47RFHCWX+XQ42,Z2
-33.41850187,-70.55660602,413.9862,0.8233,47RFHCJV+H9RW,Z2
-33.39556445,-70.57357474,82.0613,0.808,47RFJC3G+QHFG,Z2
-33.39989352,-70.58351981,57.6954,0.767,47RFJC28+2HX7,Z2
-33.3912347,-70.55665579,18.8258,0.7156,47RFJC5V+G85J,Z2
-33.39268665,-70.55261901,29.147,0.696,47RFJC4W+WXCC,Z2
-33.39331875,-70.57767705,195.6177,0.6661,47RFJC4C+MWG7,Z2
-33.39653581,-70.55177013,90.3966,0.8772,47RFJC3X+97QF,Z2
-33.41463162,-70.56832867,30.1509,0.7611,47RFHCPJ+4MVM,Z2
-33.40066966,-70.58030946,300.3413,0.8755,47RFHCX9+PVP6,Z2
-33.40333551,-70.58770688,99.0865,0.916,47RFHCW6+MW7F,Z2
-33.40416947,-70.55919665,7.8187,0.6956,47RFHCWR+88M8,Z2
-33.4181977,-70.58042362,53.7135,0.7172,47RFHCJ9+PRG3,Z2
-33.39509125,-70.59588383,37.3898,0.7191,47RFJC33+XJ98,Z2
-33.41622081,-70.59911673,267.1419,0.8506,47RFHCM2+G963,Z2
-33.39758792,-70.5810102,33.4961,0.6859,47RFJC29+XH9G,Z2
-33.41310955,-70.58599729,237.5632,0.8327,47RFHCP7+QJ2J,Z2
-33.4004559,-70.57054036,21.1455,0.7039,47RFHCXH+RQ8P,Z2
-33.39015972,-70.58742477,26.7113,0.7864,47RFJC57+W2PM,Z2
-33.41192777,-70.56036292,149.6753,0.7827,47RFHCQQ+6VCV,Z2
-33.39769566,-70.57913777,35.7096,0.7051,47RFJC2C+W8H4,Z2
-33.41915659,-70.57918208,161.2959,0.8822,47RFHCJC+88PJ,Z2
-33.41465196,-70.55146082,9.3473,0.752,47RFHCPX+4CMV,Z2
-33.40530848,-70.55810896,14.6117,0.656,47RFHCVR+VQCP,Z2
-33.3901051,-70.58418967,20.7528,0.7352,47RFJC58+X83Q,Z2
-33.407978,-70.56023291,617.2755,0.802,47RFHCRQ+RW2W,Z2
-33.39437944,-70.55533113,20.9772,0.6762,47RFJC4V+6VVV,Z2
-33.40232624,-70.5589442,194.974,0.8806,47RFHCXR+3C7X,Z2
-33.40335047,-70.563795,375.659,0.7032,47RFHCWP+MF4W,Z2
-33.40729124,-70.58296814,23.3742,0.6655,47RFHCV8+3RM6,Z2
-33.39784548,-70.5503664,189.5155,0.7719,47RFJC2X+VV63,Z2
-33.39281812,-70.59565031,1084.0017,0.8923,47RFJC43+VPH6,Z2
-33.40387159,-70.5648309,25.2362,0.6565,47RFHCWP+F333,Z2
-33.4175537,-70.56532647,111.076,0.8748,47RFHCJM+XVFW,Z2
-33.41639832,-70.57564791,12.5086,0.739,47RFHCMF+CPX3,Z2
-33.3974241,-70.5856363,18.8189,0.7057,47RFJC37+2PQ4,Z2
-33.39182788,-70.56694827,175.3977,0.8414,47RFJC5M+767W,Z2
-33.390231,-70.59449821,10.1811,0.6741,47RFJC54+W62J,Z2
-33.39396924,-70.56720463,31.9506,0.7299,47RFJC4M+C477,Z2
-33.41794033,-70.59809642,493.4581,0.8794,47RFHCJ2+RQC9,Z2
-33.39481109,-70.55130612,15.4038,0.7781,47RFJC4X+3FGC,Z2
-33.40283278,-70.56391022,114.808,0.9043,47RFHCWP+VC8Q,Z2
-33.40930837,-70.55471454,139.0617,0.8495,47RFHCRW+74FJ,Z2
-33.39192682,-70.56535385,7.2022,0.7957,47RFJC5M+6VCW,Z2
-33.39409862,-70.57985354,63.865,0.6619,47RFJC4C+9364,Z2
-33.41047273,-70.55396911,85.563,0.8971,47RFHCQW+RC65,Z2
-33.395516,-70.5699624,227.5331,0.8685,47RFJC3J+Q2V6,Z2
-33.41363767,-70.58010461,567.7677,0.7632,47RFHCP9+GXRG,Z2
-33.41190259,-70.55473753,27.6895,0.707,47RFHCQW+64JV,Z2
-33.39354649,-70.58700813,115.7379,0.7882,47RFJC47+H5Q4,Z2
-33.4162194,-70.56604456,130.3035,0.8633,47RFHCMM+GH88,Z2
-33.41420037,-70.59544236,380.1151,0.8491,47RFHCP3+8R7X,Z2
-33.39881508,-70.5541962,29.047,0.6928,47RFJC2W+F8F8,Z2
-33.41279381,-70.5691951,62.4722,0.8743,47RFHCPJ+V8M9,Z2
-33.41235361,-70.59692914,208.2381,0.7714,47RFHCQ3+364V,Z2
-33.41664981,-70.57021349,34.0723,0.7039,47RFHCMH+8WV2,Z2
-33.40239613,-70.56413173,267.8021,0.8852,47RFHCXP+28X5,Z2
-33.39368065,-70.57991011,153.8287,0.8501,47RFJC4C+G2GQ,Z2
-33.41566683,-70.57976537,168.9231,0.8229,47RFHCMC+P3Q8,Z2
-33.39366382,-70.55128247,116.4805,0.7697,47RFJC4X+GFPH,Z2
-33.41505351,-70.55711987,17.0896,0.6625,47RFHCMV+X5CR,Z2
-33.39577631,-70.55130881,94.6674,0.8427,47RFJC3X+MFPR,Z2
-33.41034765,-70.55241193,8.5245,0.6862,47RFHCQX+V285,Z2
-33.40158351,-70.56630634,89.298,0.7241,47RFHCXM+9F8J,Z2
-33.39292761,-70.57727224,19.6422,0.6697,47RFJC4F+R3HV,Z2
-33.41449932,-70.56667132,27.9776,0.7041,47RFHCPM+6844,Z2
-33.41364745,-70.56240493,10.6867,0.7819,47RFHCPQ+G2X2,Z2
-33.4062091,-70.59967679,153.6679,0.7328,47RFHCV2+G48M,Z2
-33.39551134,-70.59329318,85.1032,0.8286,47RFJC34+QMWG,Z2
-33.39657264,-70.56107628,56.2235,0.6619,47RFJC3Q+9HF4,Z2
-33.4117018,-70.56365222,15.9538,0.7513,47RFHCQP+8G9R,Z2
-33.39402608,-70.56728669,53.3895,0.8729,47RFJC4M+93PX,Z2
-33.40747637,-70.58715901,14.0685,0.7706,47RFHCV7+244X,Z2
-33.39337602,-70.56471209,13.2843,0.6695,47RFJC4P+J4VR,Z2
-33.40418028,-70.58208969,171.2826,0.7033,47RFHCW9+85FJ,Z2
-33.41519584,-70.55708154,124.1118,0.8309,47RFHCMV+W5F3,Z2
-33.41097945,-70.56442938,41.2144,0.6653,47RFHCQP+J64V,Z2
-33.39770583,-70.56088614,179.7856,0.8983,47RFJC2Q+WJ9P,Z2
-33.41164588,-70.55851823,157.2024,0.8895,47RFHCQR+8HX3,Z2
-33.40356714,-70.55201551,161.2034,0.86,47RFHCWX+H5H8,Z2
-33.40566688,-70.59376886,452.5724,0.8614,47RFHCV4+PFQ7,Z2
-33.40435484,-70.55126636,86.9324,0.9135,47RFHCWX+7F5V,Z2
-33.39027942,-70.56138663,150.3792,0.9051,47RFJC5Q+VCQW,Z2
-33.39416705,-70.55194072,20.2381,0.737,47RFJC4X+86M9,Z2
-33.41744065,-70.59638466,30.8039,0.729,47RFHCM3+2CH8,Z2
-33.41562978,-70.59696238,475.7228,0.88,47RFHCM3+P6VR,Z2
-33.3942801,-70.57970155,229.0191,0.7161,47RFJC4C+74MP,Z2
-33.39661203,-70.55740784,12.6624,0.7507,47RFJC3V+924H,Z2
-33.41038414,-70.58711343,716.0724,0.8992,47RFHCQ7+R5RM,Z2
-33.39257334,-70.56727103,84.9888,0.7963,47RFJC4M+X3H3,Z2
-33.41983311,-70.56070176,85.2,0.8933,47RFHCJQ+3P7P,Z2
-33.3977269,-70.58397513,318.4881,0.8141,47RFJC28+WC2X,Z2
-33.40242807,-70.56514474,60.6266,0.7984,47RFHCXM+2WHV,Z2
-33.39859598,-70.5989692,129.053,0.7996,47RFJC22+HC65,Z2
-33.41616116,-70.55184329,10.5007,0.6889,47RFHCMX+G7MC,Z2
-33.41469288,-70.56403848,101.963,0.8837,47RFHCPP+49G9,Z2
-33.39469055,-70.58560906,26.7316,0.6529,47RFJC47+4QC8,Z2
-33.39789459,-70.56572846,38.454,0.7334,47RFJC2M+RPR8,Z2
-33.41460224,-70.56701866,18.4834,0.7102,47RFHCPM+555V,Z2
-33.41971767,-70.55947944,46.8133,0.8189,47RFHCJR+4668,Z2
-33.41422313,-70.55316749,135.9384,0.8243,47RFHCPW+8P84,Z2
-33.39251655,-70.56468317,161.8162,0.9012,47RFJC4P+X4W6,Z2
-33.41649093,-70.56528404,119.1753,0.7595,47RFHCMM+CV49,Z2
-33.39664486,-70.59398598,92.2242,0.6956,47RFJC34+8CR7,Z2
-33.40163013,-70.56468919,112.8778,0.8013,47RFHCXP+84VQ,Z2
-33.39056805,-70.59071321,80.9956,0.7456,47RFJC55+QPF6,Z2
-33.40619429,-70.55223234,425.3212,0.797,47RFHCVX+G4C8,Z2
-33.3981797,-70.58292557,198.89,0.8841,47RFJC28+PRGV,Z2
-33.41396084,-70.55233217,251.764,0.8648,47RFHCPX+C37F,Z2
-33.39482477,-70.59480696,74.5116,0.6544,47RFJC44+33G2,Z2
-33.40806483,-70.57461547,42.7123,0.7623,47RFHCRG+Q5CF,Z2
-33.41785023,-70.55207568,131.3382,0.9228,47RFHCJX+V53W,Z2
-33.41987792,-70.565814,32.3913,0.7255,47RFHCJM+2MVX,Z2
-33.4114676,-70.55521871,262.9585,0.8521,47RFHCQV+CW76,Z2
-33.4141504,-70.59086788,220.1822,0.7153,47RFHCP5+8MJR,Z2
-33.41655351,-70.56605726,123.2349,0.8626,47RFHCMM+9HGR,Z2
-33.40915273,-70.57033095,12.2503,0.7376,47RFHCRH+8VMV,Z2
-33.41365552,-70.55536616,31.6084,0.6515,47RFHCPV+GVJM,Z2
-33.41579852,-70.5753314,10.13,0.7,47RFHCMF+MVM3,Z2
-33.41842112,-70.55063651,15.8986,0.701,47RFHCJX+JPQ4,Z2
-33.39530048,-70.55250675,41.6991,0.8237,47RFJC3W+VXHX,Z2
-33.3982423,-70.59911016,205.4745,0.8894,47RFJC22+P927,Z2
-33.39796187,-70.58340731,212.1962,0.8196,47RFJC28+RJ8H,Z2
-33.39079123,-70.57715304,30.4618,0.7629,47RFJC5F+M4Q6,Z2
-33.39033241,-70.55271789,111.1244,0.8472,47RFJC5W+VW7J,Z2
-33.40412099,-70.55999623,31.7744,0.6535,47RFHCWR+9222,Z2
-33.39516634,-70.59597684,54.5544,0.8818,47RFJC33+WJJ8,Z2
-33.39621469,-70.55658294,149.6716,0.91,47RFJC3V+G97F,Z2
-33.41280209,-70.55451857,17.6928,0.6868,47RFHCPW+V5HV,Z2
-33.41577245,-70.5582678,165.6678,0.8357,47RFHCMR+MMX3,Z2
-33.39322446,-70.55316494,146.6226,0.8385,47RFJC4W+PP84,Z2
-33.39956958,-70.5506768,121.8172,0.8885,47RFJC2X+5PG7,Z2
-33.39592753,-70.59230279,14.125,0.7089,47RFJC35+J3GV,Z2
-33.4155502,-70.56630628,185.4616,0.8697,47RFHCMM+QFGR,Z2
-33.41508924,-70.58203744,127.9491,0.8638,47RFHCM9+X58H,Z2
-33.41093462,-70.56463766,205.9431,0.8591,47RFHCQP+J4HP,Z2
-33.41329039,-70.57155994,193.9858,0.8859,47RFHCPH+M9P6,Z2
-33.4064048,-70.56880166,18.4776,0.7186,47RFHCVJ+CFPV,Z2
-33.41400722,-70.5552931,241.0218,0.8446,47RFHCPV+9VWP,Z2
-33.41522651,-70.55243978,137.9906,0.8817,47RFHCMX+W23X,Z2
-33.41350982,-70.573607,7.1023,0.6647,47RFHCPG+HHRP,Z2
-33.41631615,-70.56682148,147.4656,0.6638,47RFHCMM+F7F8,Z2
-33.40854635,-70.57584402,74.3954,0.7389,47RFHCRF+HMJ5,Z2
-33.41694002,-70.58896115,920.1702,0.9046,47RFHCM6+6CF6,Z2
-33.41484476,-70.58881092,85.8407,0.7298,47RFHCP6+3F86,Z2
-33.41331335,-70.57768565,215.7435,0.7868,47RFHCPC+MWGC,Z2
-33.39543003,-70.56004023,92.977,0.7907,47RFJC3Q+RXGP,Z2
-33.4013634,-70.59758142,179.7823,0.8383,47RFHCX2+FX3F,Z2
-33.4188359,-70.5500921,120.3691,0.884,47RFHCJX+FX7C,Z2
-33.41054545,-70.55518957,176.2825,0.8938,47RFHCQV+QWM5,Z2
-33.39066325,-70.59147815,157.8261,0.8652,47RFJC55+PCJG,Z2
-33.3914405,-70.5599651,89.3246,0.8903,47RFJC5R+C2F6,Z2
-33.40557613,-70.55133538,32.8393,0.7034,47RFHCVX+QF7V,Z2
-33.4131187,-70.55518481,4.922,0.7484,47RFHCPV+QW46,Z2
-33.39707942,-70.59989773,734.4192,0.7994,47RFJC32+529V,Z2
-33.39758308,-70.5733137,362.0738,0.8747,47RFJC2G+XM7Q,Z2
-33.4158734,-70.5819054,20.1639,0.7184,47RFHCM9+M652,Z2
-33.41037733,-70.56167938,122.5252,0.9003,47RFHCQQ+R8WV,Z2
-33.41240443,-70.57050989,11.8782,0.6534,47RFHCQH+2QQW,Z2
-33.39683825,-70.58541559,128.6508,0.782,47RFJC37+7R8G,Z2
-33.41181578,-70.5571417,91.8442,0.8672,47RFHCQV+74H7,Z2
-33.39008789,-70.56559314,55.2937,0.6882,47RFJC5M+XQ7C,Z2
-33.4183425,-70.55005625,162.6794,0.8912,47RFHCJX+MX86,Z2
-33.39071898,-70.57403933,80.9442,0.7778,47RFJC5G+P988,Z2
-33.40243618,-70.55806652,33.8593,0.6918,47RFHCXR+2QFH,Z2
-33.41213332,-70.59882326,127.9086,0.7967,47RFHCQ2+4FVP,Z2
-33.39591967,-70.56863456,24.7143,0.6518,47RFJC3J+JGQ8,Z2
-33.41082431,-70.55792385,13.2338,0.7236,47RFHCQR+MRG3,Z2
-33.39132401,-70.57571128,13.0967,0.6561,47RFJC5F+FPF2,Z2
-33.4002065,-70.59849777,49.3228,0.7754,47RFHCX2+WJ6J,Z2
-33.39874026,-70.56575861,408.102,0.8274,47RFJC2M+GM58,Z2
-33.39591663,-70.57369242,21.3529,0.7913,47RFJC3G+JGM9,Z2
-33.39565835,-70.55453692,31.4382,0.6887,47RFJC3W+P5PQ,Z2
-33.41367548,-70.56754713,213.8638,0.8325,47RFHCPJ+GXGV,Z2
-33.41920888,-70.58790893,158.268,0.9031,47RFHCJ6+8R8Q,Z2
-33.41192221,-70.56050364,27.6289,0.6519,47RFHCQQ+6QQ5,Z2
-33.40164337,-70.5651072,11.816,0.7553,47RFHCXM+8XR8,Z2
-33.40592242,-70.57038001,249.8101,0.8961,47RFHCVH+JRQ5,Z2
-33.39670394,-70.59697327,166.6736,0.7318,47RFJC33+866X,Z2
-33.41341225,-70.5628169,67.5179,0.8085,47RFHCPP+JVMH,Z2
-33.39960298,-70.55677783,18.0047,0.7051,47RFJC2V+575R,Z2
-33.4003405,-70.58540402,11.3604,0.6834,47RFHCX7+VR96,Z2
-33.41360108,-70.57158595,20.4479,0.7258,47RFHCPH+H93R,Z2
-33.40204191,-70.55770693,117.3951,0.841,47RFHCXR+5WM7,Z2
-33.41819809,-70.58065997,271.9725,0.929,47RFHCJ9+PPG5,Z2
-33.41100001,-70.58736474,328.0312,0.888,47RFHCQ7+H3RV,Z2
-33.40389536,-70.59064457,272.6647,0.7006,47RFHCW5+CPX3,Z2
-33.39676406,-70.59403222,126.5493,0.787,47RFJC34+79WH,Z2
-33.39343764,-70.56455421,44.2679,0.708,47RFJC4P+J5GF,Z2
-33.41651307,-70.58283701,16.526,0.7528,47RFHCM8+9VVC,Z2
-33.41471004,-70.55453386,13.9156,0.7526,47RFHCPW+458H,Z2
-33.41926898,-70.5639184,537.0344,0.8867,47RFHCJP+7CW8,Z2
-33.40607539,-70.58105174,429.4965,0.925,47RFHCV9+HH8V,Z2
