latitude,longitude,area_in_meters,confidence,full_plus_code,zone_id
-33.43775652,-70.66162888,223.9326,0.7756,47RFH86Q+V8XQ,Z4
-33.44598905,-70.66522353,226.5171,0.8197,47RFH83M+JW2H,Z4
-33.43053483,-70.63866046,437.4777,0.7561,47RFH996+QGPQ,Z4
-33.45474654,-70.6367747,9.8503,0.6615,47RFG9W7+4752,Z4
-33.43487845,-70.66424789,26.8527,0.6525,47RFH88P+28RR,Z4
-33.44890336,-70.64645156,76.3555,0.7824,47RFH923+CCMW,Z4
-33.44058331,-70.65693777,111.9178,0.8305,47RFH85V+Q67Q,Z4
-33.45832304,-70.63396206,289.1109,0.7553,47RFG9R8+MCF2,Z4
-33.45333324,-70.64335014,125.8697,0.8538,47RFG9W4+MM6Q,Z4
-33.44142478,-70.66908621,675.7177,0.8208,47RFH85J+C9M2,Z4
-33.43230163,-70.66959888,484.2256,0.7897,47RFH89J+35CX,Z4
-33.43164118,-70.64005273,14.5331,0.7866,47RFH995+8XW7,Z4
-33.44957263,-70.6310883,12.6062,0.6521,47RFH929+5HF2,Z4
-33.4541399,-70.63143022,518.0951,0.8096,47RFG9W9+8CWC,Z4
-33.44749115,-70.63508585,145.7039,0.6674,47RFH937+2X37,Z4
-33.44628574,-70.63816838,255.5368,0.8439,47RFH936+FPPG,Z4
-33.45260087,-70.63472635,322.6319,0.8147,47RFG9W8+X42X,Z4
-33.44598304,-70.63951501,44.3952,0.6842,47RFH936+J55P,Z4
-33.4310312,-70.64311475,122.0144,0.8216,47RFH994+HQJM,Z4
-33.45922942,-70.63540037,88.0174,0.7287,47RFG9R7+8R5R,Z4
-33.43840154,-70.6667325,36.4909,0.7071,47RFH86M+J8JW,Z4
-33.45203315,-70.635651,106.2075,0.6667,47RFG9X7+5PQJ,Z4
-33.4453449,-70.63826771,220.9012,0.8669,47RFH936+VM97,Z4
-33.45653504,-70.63025781,83.3346,0.7178,47RFG9V9+9VQH,Z4
-33.45610973,-70.64309529,25.7065,0.7554,47RFG9V4+HQ2Q,Z4
-33.44469927,-70.64403325,287.7038,0.6645,47RFH944+49G5,Z4
-33.43934452,-70.66404576,307.8044,0.9109,47RFH86P+7988,Z4
-33.44093256,-70.64669807,96.6699,0.7696,47RFH953+J8FP,Z4
-33.43089906,-70.65469533,70.7088,0.6535,47RFH89W+J4V4,Z4
-33.43807648,-70.64612054,236.2072,0.8551,47RFH963+QH6R,Z4
-33.44664032,-70.63616127,531.7286,0.9212,47RFH937+8GW9,Z4
-33.44092499,-70.65075333,148.2669,0.7247,47RFH85X+JMQ5,Z4
-33.44876728,-70.64385759,101.7565,0.7776,47RFH924+FFR8,Z4
-33.45186552,-70.64610369,108.6617,0.7042,47RFG9X3+7H28,Z4
-33.43061686,-70.63070114,112.4333,0.8562,47RFH999+QP38,Z4
-33.4398255,-70.63930717,290.0812,0.7129,47RFH966+378R,Z4
-33.45112052,-70.63183126,9.2617,0.6967,47RFG9X9+H733,Z4
-33.44950864,-70.64797899,25.0327,0.7531,47RFH922+5RRP,Z4
-33.45257679,-70.63100922,72.1431,0.7896,47RFG9W9+XH9W,Z4
-33.43565724,-70.64538369,275.0173,0.7955,47RFH973+PRQP,Z4
-33.45799046,-70.63636115,96.3872,0.6556,47RFG9R7+RF27,Z4
-33.45721511,-70.64545337,466.1522,0.8733,47RFG9V3+4R77,Z4
-33.45545125,-70.66972829,286.6141,0.7976,47RFG8VJ+R46W,Z4
-33.45539054,-70.64625542,26.6186,0.7527,47RFG9V3+RFX9,Z4
-33.44657003,-70.64439149,115.2926,0.6753,47RFH934+96H3,Z4
-33.45141118,-70.66921799,37.4962,0.6705,47RFG8XJ+C8MC,Z4
-33.43625847,-70.6665501,353.3635,0.8455,47RFH87M+F9WM,Z4
-33.45452022,-70.66595888,638.8991,0.9326,47RFG8WM+5JV3,Z4
-33.44890482,-70.6462235,15.7444,0.6619,47RFH923+CGJX,Z4
-33.43420587,-70.66918532,171.9195,0.8274,47RFH88J+888J,Z4
-33.43866422,-70.63554438,45.1148,0.6954,47RFH967+GQPG,Z4
-33.44618059,-70.63440843,48.5952,0.8101,47RFH938+G6GQ,Z4
-33.45103434,-70.6432298,97.3465,0.773,47RFG9X4+HPJP,Z4
-33.4500395,-70.66001053,704.0086,0.8959,47RFG8XQ+XXQG,Z4
-33.43214097,-70.64482859,538.5604,0.8463,47RFH994+43V7,Z4
-33.44310942,-70.66405054,361.7371,0.8304,47RFH84P+Q94M,Z4
-33.43182259,-70.65837413,23.3588,0.7227,47RFH89R+7MC2,Z4
-33.43976805,-70.66277067,34.009,0.6662,47RFH86P+3VX7,Z4
-33.45286037,-70.6684104,1804.119,0.8851,47RFG8WJ+VJ4H,Z4
-33.44978695,-70.66328964,116.4954,0.7229,47RFH82P+3MPG,Z4
-33.44772968,-70.66347731,183.2053,0.7787,47RFH82P+WJ2W,Z4
-33.43230323,-70.66244324,454.7594,0.7635,47RFH89Q+32FX,Z4
-33.43040961,-70.64353055,18.2325,0.7385,47RFH994+RHQJ,Z4
-33.4496441,-70.64232595,50.2909,0.6801,47RFH925+43V8,Z4
-33.45144932,-70.6627559,376.8606,0.7467,47RFG8XP+CVH5,Z4
-33.45005976,-70.64681673,193.7668,0.7791,47RFG9X3+X7FQ,Z4
-33.44691371,-70.64796813,39.0156,0.6706,47RFH932+6RMC,Z4
-33.44013197,-70.66347312,255.2629,0.8352,47RFH85P+WJRQ,Z4
-33.44642265,-70.63885408,45.7079,0.7346,47RFH936+CFJ4,Z4
-33.43296673,-70.65360055,697.7769,0.8464,47RFH88W+RH69,Z4
-33.4583161,-70.63232293,90.2345,0.8045,47RFG9R9+M3F8,Z4
-33.45318655,-70.66978285,292.2735,0.8582,47RFG8WJ+P3GH,Z4
-33.45745359,-70.65348425,44.1725,0.712,47RFG8VW+2J6W,Z4
-33.45050736,-70.64789076,286.4257,0.7968,47RFG9X2+QRXM,Z4
-33.45855014,-70.65492536,368.5223,0.8421,47RFG8RW+H2GV,Z4
-33.43268425,-70.66710891,13.3105,0.7368,47RFH88M+W5CP,Z4
-33.44182331,-70.66684243,66.6425,0.8427,47RFH85M+77F2,Z4
-33.44668506,-70.64841357,229.6216,0.9123,47RFH932+8JGH,Z4
-33.45770164,-70.65504092,5.5325,0.7235,47RFG8RV+WX8W,Z4
-33.45690604,-70.6329058,21.7045,0.7017,47RFG9V8+6RQJ,Z4
-33.45865664,-70.63782141,138.1291,0.8601,47RFG9R6+GVMP,Z4
-33.43912328,-70.63136948,63.1774,0.8222,47RFH969+9F22,Z4
-33.4352831,-70.64792345,166.2395,0.8283,47RFH972+VRPM,Z4
-33.45121969,-70.66869955,65.6289,0.6631,47RFG8XJ+GG78,Z4
-33.45470012,-70.65092697,59.6994,0.7327,47RFG8WX+4J8V,Z4
-33.43658396,-70.65406692,64.7036,0.7189,47RFH87W+997Q,Z4
-33.45352335,-70.64361889,49.3711,0.7307,47RFG9W4+HHR2,Z4
-33.44290539,-70.63452145,28.7146,0.7721,47RFH948+R5QM,Z4
-33.44577582,-70.64319532,168.7553,0.7712,47RFH934+MPMW,Z4
-33.45861537,-70.63608458,56.2475,0.8109,47RFG9R7+HH37,Z4
-33.44052004,-70.66766956,16.7895,0.6539,47RFH85J+QWW4,Z4
-33.45116988,-70.66687651,67.9858,0.7007,47RFG8XM+G6Q9,Z4
-33.45606642,-70.64282147,27.1621,0.7673,47RFG9V4+HVF8,Z4
-33.43913919,-70.64095672,15.0251,0.656,47RFH965+8JVF,Z4
-33.43979755,-70.6350628,73.3238,0.8383,47RFH967+3XM5,Z4
-33.45773452,-70.64493183,89.7113,0.8806,47RFG9R4+W24J,Z4
-33.43150492,-70.6688195,52.2064,0.7471,47RFH89J+9FVX,Z4
-33.45871963,-70.63676915,137.92,0.7988,47RFG9R7+G797,Z4
-33.43535746,-70.64586986,50.8895,0.7881,47RFH973+VM2J,Z4
-33.44630419,-70.65627767,60.3316,0.6784,47RFH83V+FFHR,Z4
-33.44943597,-70.64367034,47.7904,0.6649,47RFH924+6GGG,Z4
-33.44360445,-70.66422765,68.0327,0.7679,47RFH84P+H82W,Z4
-33.43766743,-70.64421935,86.6434,0.7659,47RFH964+W8J9,Z4
-33.44860377,-70.63372201,552.3665,0.8911,47RFH928+HG2X,Z4
-33.45438557,-70.64546556,1103.0913,0.8341,47RFG9W3+6RVC,Z4
-33.44062921,-70.63346178,90.2705,0.7497,47RFH958+PJVR,Z4
-33.4535805,-70.64182993,693.4653,0.8452,47RFG9W5+H77M,Z4
-33.4581072,-70.64389625,265.3091,0.7869,47RFG9R4+QC5M,Z4
-33.456885,-70.64023077,16.2773,0.8154,47RFG9V5+6WRG,Z4
-33.43379693,-70.6396832,58.0523,0.777,47RFH986+F4P2,Z4
-33.43812711,-70.65194391,144.1054,0.7677,47RFH86X+P6VX,Z4
-33.43251852,-70.64446424,230.0535,0.7931,47RFH984+X6V6,Z4
-33.43351235,-70.66249397,62.4052,0.7244,47RFH88Q+H2RC,Z4
-33.43752202,-70.63714188,103.4112,0.838,47RFH967+X4X3,Z4
